node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
125,128,0.709188049366109,0.993519492766801,8.79114128953332,1.01954065578769,8.78286195390422,1.96882336110577,1.35548122272863,2022.76917663889,2023.38251877727
135,136,0.576098977588925,1.20249717962195,6.16516121963918,1.18631545061368,6.18988635012363,1.80685701365549,1.29384437074277,2022.93114298634,2023.44415562926
114,115,0.458010031643778,1.021259782277,8.78381566948417,1.0205117603314,8.78791613094742,1.64453722273489,1.29192721589146,2023.09346277727,2023.44607278411
95,96,0.559705294095053,0.792494075924522,9.5339079222174,0.7887505273955,9.54087173048231,1.60957287284703,1.1843533721145,2023.12842712715,2023.55364662789
128,129,0.308214367103534,1.01954065578769,8.78286195390422,1.017132065951,8.79022686565528,1.35548122272863,1.08050306565674,2023.38251877727,2023.65749693434
93,99,1.39348474507358,0.829602649286225,9.40087257282756,0.789275427243533,9.5372853217701,2.12183820615236,1.01437881709966,2022.61616179385,2023.7236211829
96,97,0.327636465979306,0.7887505273955,9.54087173048231,0.787863701571496,9.54171184117423,1.1843533721145,0.994440908670771,2023.55364662789,2023.74355909133
84,85,0.642933948298834,0.789761504385245,9.54049882689361,0.78419550347774,9.54363486398209,1.58975481867116,0.959334255127558,2023.14824518133,2023.77866574487
126,127,0.656704673235689,1.02296802698289,8.46452019904386,1.1828469499712,6.24551872877483,1.72518563261952,0.949782749656822,2023.01281436738,2023.78821725034
114,116,1.34691432968733,1.021259782277,8.78381566948417,1.02283233206328,8.78068189085817,1.64453722273489,0.941717210879343,2023.09346277727,2023.79628278912
129,130,0.16288206881251,1.017132065951,8.79022686565528,1.01492491834313,8.79415003806756,1.08050306565674,0.926476332600411,2023.65749693434,2023.8115236674
102,103,0.671552222982016,1.18576246182133,6.22748273761642,1.18956702256003,6.19145081185954,1.43489396220947,0.907842298158874,2023.30310603779,2023.83015770184
79,80,1.01130679808592,0.793614962716618,9.52293644316865,1.01579367882068,8.80058234929459,1.82744131957532,0.896863263245574,2022.91055868042,2023.84113673675
83,86,0.820062755777511,0.792740728042851,9.53324929976304,1.01580136670789,8.79839709953203,1.8395771427001,0.85226074957447,2022.8984228573,2023.88573925043
120,124,1.77023300547026,0.833714760552561,9.18260630569221,0.788236590031239,9.53628578459662,2.42517616087052,0.809610006158027,2022.31282383913,2023.92838999384
105,106,1.56034658347744,0.846808689377529,9.11111198400745,1.01660909601901,8.78450443366733,1.96446453373177,0.754932634172518,2022.77353546627,2023.98306736583
112,113,1.73270988727286,1.01884730885618,8.7853386350472,1.01651590281458,8.78089868377254,1.81295553804173,0.626883575294171,2022.92504446196,2024.11111642471
97,98,0.620309224759862,0.787863701571496,9.54171184117423,0.792465472270621,9.53420477013057,0.994440908670771,0.601860079555054,2023.74355909133,2024.13613992044
139,68,2.21597739995273,1.17492423826389,6.21648704404494,1.18956132257933,6.18269269172226,2.12671808684379,0.322404371584526,2022.61128191316,2024.41559562842
137,64,1.311330693969,1.17960168530152,6.19740006231373,1.18496585801156,6.18783331306826,1.44197097409605,0.289617486338821,2023.2960290259,2024.44838251366
90,17,1.6834146018944,1.18184964052928,6.24766702583122,1.18856920524378,6.18474884467501,1.69943036476097,0.28688524590162,2023.03856963524,2024.4511147541
127,53,1.10723679338438,1.1828469499712,6.24551872877483,1.19047838841536,6.18528554940723,0.949782749656822,0.278688524590052,2023.78821725034,2024.45931147541
108,35,1.54413339498853,0.847168811689165,9.08892484888161,1.18904765870671,6.18697061883196,1.76501106205139,0.2732240437158,2022.97298893795,2024.46477595628
133,66,2.25415153534611,1.18703008689725,6.21722761954889,1.19403635223041,6.18776847817734,2.22662582152218,0.256830601092794,2022.51137417848,2024.48116939891
138,70,2.60394864549749,1.18831853075438,6.20315294780535,1.19006579823807,6.1869426262279,2.52981461047207,0.25409836065571,2022.20818538953,2024.48390163934
123,48,1.5040231418847,0.846384637432039,9.08306104178067,1.19400557402683,6.18689627049022,1.54794197509672,0.251366120218546,2023.1900580249,2024.48663387978
137,63,1.36324326227511,1.17960168530152,6.19740006231373,1.18815957954576,6.17821857609103,1.44197097409605,0.237704918032705,2023.2960290259,2024.50029508197
116,41,0.861626322566925,1.02283233206328,8.78068189085817,1.021546296249,8.77895796265059,0.941717210879343,0.237704918032705,2023.79628278912,2024.50029508197
122,49,2.17474121440626,0.855300518428551,9.0625648622096,1.18539114926044,6.18165025202526,1.94498423780623,0.232240437158452,2022.79301576219,2024.50575956284
136,61,1.25757968973019,1.18631545061368,6.18988635012363,1.19318190268317,6.18268336336822,1.29384437074277,0.213114754098342,2023.44415562926,2024.5248852459
136,62,1.25757968973019,1.18631545061368,6.18988635012363,1.1874098616754,6.18069838943526,1.29384437074277,0.213114754098342,2023.44415562926,2024.5248852459
117,43,1.73045404073295,0.919515919850455,8.93533885630603,1.19317675137986,6.18279987551622,1.70675786042659,0.196721311475358,2023.03124213957,2024.54127868852
87,15,1.95189364025725,0.791381383311344,9.50200339023131,1.01625011287796,8.78007022965176,1.89936019646083,0.191256830601105,2022.83863980354,2024.5467431694
115,38,1.79697870804207,1.0205117603314,8.78791613094742,1.02288394398405,8.78419965988271,1.29192721589146,0.191256830601105,2023.44607278411,2024.5467431694
115,39,1.79697870804207,1.0205117603314,8.78791613094742,1.02206759355993,8.78119927090273,1.29192721589146,0.191256830601105,2023.44607278411,2024.5467431694
116,40,0.908074409998524,1.02283233206328,8.78068189085817,1.0240959294843,8.78226587519634,0.941717210879343,0.191256830601105,2023.79628278912,2024.5467431694
80,6,0.817786637328219,1.01579367882068,8.80058234929459,1.0248322256474,8.77689117230576,0.896863263245574,0.191256830601105,2023.84113673675,2024.5467431694
80,7,0.817786637328219,1.01579367882068,8.80058234929459,1.01913536342282,8.78340590739984,0.896863263245574,0.191256830601105,2023.84113673675,2024.5467431694
90,18,1.78450749806939,1.18184964052928,6.24766702583122,1.19048428225393,6.18096977714071,1.69943036476097,0.185792349726626,2023.03856963524,2024.55220765027
79,5,1.83729015672574,0.793614962716618,9.52293644316865,0.785810293920804,9.54576210229952,1.82744131957532,0.183060109289499,2022.91055868042,2024.55493989071
113,36,0.689809019897395,1.01651590281458,8.78089868377254,1.01654526651513,8.78027676878867,0.626883575294171,0.183060109289499,2024.11111642471,2024.55493989071
113,37,0.689809019897395,1.01651590281458,8.78089868377254,1.01603614140201,8.78118218203033,0.626883575294171,0.183060109289499,2024.11111642471,2024.55493989071
76,1,2.04961594870462,0.790075599916148,9.52840247474399,0.786910249214945,9.5361155298452,2.05971897586237,0.180327868852373,2022.67828102414,2024.55767213115
134,65,2.0792940777731,1.20025642883619,6.18711107305593,1.02390214264128,8.78417522174545,2.01901577525953,0.180327868852373,2022.71898422474,2024.55767213115
128,59,1.41478348895148,1.01954065578769,8.78286195390422,1.01922616937368,8.7843240555287,1.35548122272863,0.180327868852373,2023.38251877727,2024.55767213115
96,24,1.42858898092468,0.7887505273955,9.54087173048231,0.788119480102069,9.54545034328363,1.1843533721145,0.180327868852373,2023.55364662789,2024.55767213115
86,12,1.21094805091068,1.01580136670789,8.79839709953203,1.02394148980257,8.78263917740117,0.85226074957447,0.180327868852373,2023.88573925043,2024.55767213115
86,13,1.21094805091068,1.01580136670789,8.79839709953203,1.02024873966366,8.77617671896014,0.85226074957447,0.180327868852373,2023.88573925043,2024.55767213115
124,52,0.946040781498161,0.788236590031239,9.53628578459662,0.785593172231331,9.54601668423885,0.809610006158027,0.177595628415247,2023.92838999384,2024.56040437158
132,67,2.58629829577487,1.18175944707717,6.2447174823826,0.91180189999983,7.53805000000119,2.51717134901614,0.174863387978121,2022.22082865098,2024.56313661202
94,19,2.14820413562855,0.807073971688496,9.47734368898878,1.01512247888356,8.77885208591167,2.02081643334954,0.174863387978121,2022.71718356665,2024.56313661202
130,56,0.949151533909691,1.01492491834313,8.79415003806756,1.02195789335019,8.78069893068429,0.926476332600411,0.174863387978121,2023.8115236674,2024.56313661202
81,8,2.39488790870521,0.790745697247984,9.5372134069584,0.790387923020703,9.54018587933917,2.21461945382646,0.172131147540995,2022.52338054617,2024.56586885246
126,55,1.87049884366912,1.02296802698289,8.46452019904386,1.01676169677028,8.77968640671581,1.72518563261952,0.172131147540995,2023.01281436738,2024.56586885246
118,45,1.69176639673943,0.795406561465686,9.51646590428643,0.786629648921254,9.53654776678939,1.50498594044849,0.172131147540995,2023.23301405955,2024.56586885246
95,20,1.99922323676846,0.792494075924522,9.5339079222174,0.791958745207062,9.54564605781871,1.60957287284703,0.169398907103641,2023.12842712715,2024.5686010929
99,26,1.00736828582053,0.789275427243533,9.5372853217701,0.787071377093788,9.54425850819089,1.01437881709966,0.169398907103641,2023.7236211829,2024.5686010929
124,51,0.954237502809766,0.788236590031239,9.53628578459662,0.788521975932991,9.53916719005375,0.809610006158027,0.169398907103641,2023.92838999384,2024.5686010929
105,107,2.10463146825712,0.846808689377529,9.11111198400745,0.787110643697234,9.53937390714909,1.96446453373177,0.169232360578266,2022.77353546627,2024.56876763942
78,4,1.22495184408384,0.790296236882083,9.53871118342843,0.791993391077991,9.53883784557754,1.3706473917811,0.166666666666515,2023.36735260822,2024.57133333333
77,2,1.907858132337,0.791479332967903,9.52125965783987,1.19224307081572,6.1821914002138,1.88030044760683,0.163934426229389,2022.85769955239,2024.57406557377
123,47,1.59145483587385,0.846384637432039,9.08306104178067,0.791743983680384,9.5371539721541,1.54794197509672,0.163934426229389,2023.1900580249,2024.57406557377
129,58,1.12296256447093,1.017132065951,8.79022686565528,1.02391639839233,8.78250494449427,1.08050306565674,0.163934426229389,2023.65749693434,2024.57406557377
106,31,0.657971537079593,1.01660909601901,8.78450443366733,1.01608867125284,8.77963318223194,0.754932634172518,0.163934426229389,2023.98306736583,2024.57406557377
111,42,2.49091101888226,1.01783700871478,8.790248852596,1.02117509946781,8.78428660848747,1.94981810586114,0.161202185792263,2022.78818189414,2024.57679781421
97,21,1.12007819800548,0.787863701571496,9.54171184117423,0.786284053538163,9.54325920014389,0.994440908670771,0.161202185792263,2023.74355909133,2024.57679781421
78,3,1.23314856539522,0.790296236882083,9.53871118342843,0.788929149987531,9.54440235522528,1.3706473917811,0.158469945355137,2023.36735260822,2024.57953005464
85,10,0.962182944153929,0.78419550347774,9.54363486398209,0.784153145111254,9.54201844662014,0.959334255127558,0.158469945355137,2023.77866574487,2024.57953005464
130,57,0.965544976532675,1.01492491834313,8.79415003806756,1.02113808841305,8.78433924458784,0.926476332600411,0.158469945355137,2023.8115236674,2024.57953005464
98,23,0.502501213682746,0.792465472270621,9.53420477013057,0.792140564105453,9.54421851447288,0.601860079555054,0.158469945355137,2024.13613992044,2024.57953005464
139,69,2.38264406661924,1.17492423826389,6.21648704404494,1.19348683987231,6.18006886914362,2.12671808684379,0.15573770491801,2022.61128191316,2024.58226229508
84,11,1.60784913288989,0.789761504385245,9.54049882689361,0.792355036350485,9.54153242728532,1.58975481867116,0.15573770491801,2023.14824518133,2024.58226229508
103,27,0.849375364832213,1.18956702256003,6.19145081185954,1.19229738393006,6.18641869428606,0.907842298158874,0.153005464480884,2023.83015770184,2024.58499453552
103,28,0.849375364832213,1.18956702256003,6.19145081185954,1.18941412413372,6.18772349082257,0.907842298158874,0.153005464480884,2023.83015770184,2024.58499453552
85,9,0.975844146339788,0.78419550347774,9.54363486398209,0.784632173591737,9.5427505308135,0.959334255127558,0.144808743169278,2023.77866574487,2024.59319125683
106,30,0.677097220139704,1.01660909601901,8.78450443366733,1.0223155984642,8.77895315060017,0.754932634172518,0.144808743169278,2023.98306736583,2024.59319125683
102,29,1.53185654956296,1.18576246182133,6.22748273761642,1.18804084562792,6.18347469708369,1.43489396220947,0.142076502732152,2023.30310603779,2024.59592349727
127,54,1.24384881524228,1.1828469499712,6.24551872877483,1.1939412301133,6.17998529919,0.949782749656822,0.142076502732152,2023.78821725034,2024.59592349727
117,44,1.78783108991328,0.919515919850455,8.93533885630603,1.02088183760518,8.78437246876029,1.70675786042659,0.139344262295026,2023.03124213957,2024.5986557377
98,22,0.521626896742857,0.792465472270621,9.53420477013057,0.786747191866198,9.53857961903852,0.601860079555054,0.139344262295026,2024.13613992044,2024.5986557377
107,32,0.157402499294389,0.787110643697234,9.53937390714909,0.78538719782143,9.54172086826744,0.169232360578266,0.120218579234916,2024.56876763942,2024.61778142077
107,33,0.157402499294389,0.787110643697234,9.53937390714909,0.786229451374512,9.54262773969102,0.169232360578266,0.120218579234916,2024.56876763942,2024.61778142077
121,50,2.32967595215792,0.845670316693191,9.09406011821602,0.792242897210535,9.5374867680556,2.06956697205949,0.103825136611931,2022.66843302794,2024.63417486339
88,60,4.06499012766142,0.835802129503256,9.14240963797275,0.465375100000042,10.5115590000012,3.1904014223916,0.101092896174805,2021.54759857761,2024.63690710383
87,16,2.05845101730654,0.791381383311344,9.50200339023131,0.788237417858197,9.54430603641993,1.89936019646083,0.0846994535518206,2022.83863980354,2024.65330054645
82,14,2.25069775608064,0.790599044396251,9.53705608564081,0.792415486227521,9.54117441899594,2.01871153031116,0.0819672131146945,2022.71928846969,2024.65603278689
118,46,1.8065204951001,0.795406561465686,9.51646590428643,0.791642862028112,9.54489103810476,1.50498594044849,0.0573770491803316,2023.23301405955,2024.68062295082
99,25,1.11939014374384,0.789275427243533,9.5372853217701,0.78808672026116,9.53861424801151,1.01437881709966,0.0573770491803316,2023.7236211829,2024.68062295082
108,34,1.81735743870433,0.847168811689165,9.08892484888161,0.790620029558092,9.54205479520924,1.76501106205139,0,2022.97298893795,2024.738
