"t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
184,190,0.456475720903986,0.456475720903986,0.0115569646513374,0.0234141435330975,0.131319881413579,0.316404858938666,0.632809717877332,1.36747904920589,1.68388390814456
185,191,0.900447180691079,0.63671230756697,0.109048331001067,0.159992135217366,0.432790376052454,0.75563140769093,1.21228758508509,2.13579971558262,2.50848529159351
186,192,0.891289234714915,0.630236661865485,0.107939261257151,0.158364944458873,0.428388706562135,0.747946302159016,1.19995808431053,2.11407768809379,2.48297288700717
187,193,1.33049474225823,0.768161497598169,0.274380002231444,0.362644723747054,0.766054264589706,1.18594106263019,1.73869144291919,2.79217343741452,3.20413631878819
188,194,1.33254585753194,0.769345709553587,0.274802991511675,0.363203783552541,0.76723522799579,1.18776933128096,1.74137184176751,2.79647790356718,3.20907587452922
189,195,1.34290893396169,0.775328834519935,0.276940107009849,0.366028383206845,0.773201939957239,1.19700649508392,1.7549143171629,2.81822583373031,3.23403253802311
190,196,1.35998196554721,0.785185953901717,0.280460976574941,0.370681873841725,0.783032019130166,1.21222460048318,1.777225366564,2.85405526151768,3.2751483116053
191,197,1.3814356314915,0.797572233709757,0.28488523825949,0.376529366892711,0.795384320695681,1.23134739937835,1.80526103195361,2.89907787925696,3.3268136568637
192,198,0.936566848587738,0.662252769670904,0.113422590352315,0.166409905092212,0.450150910892363,0.78594207563831,1.26091611756038,2.22147312105812,2.60910824605317
193,199,0.9520416027848,0.673195073300842,0.115296654877173,0.169159471106791,0.457588687179391,0.798928079202254,1.28175004629892,2.25817818974126,2.6522181520274
194,200,0.96650165574868,0.683419874807918,0.117047834375218,0.171728744239805,0.464538758093238,0.811062572385958,1.30121786524898,2.29247645583595,2.69250128129182
195,201,0.980088816290713,0.693027448164259,0.118693302551391,0.174142921187966,0.471069282533281,0.822464557385255,1.3195104940615,2.32470428023647,2.73035268790964
196,202,0.993572254793148,0.702561678963043,0.120326209507374,0.176538668725784,0.477549954076359,0.833779501598073,1.33766348010141,2.35668608298527,2.76791514341925
197,203,2.01568369695852,1.00784184847926,0.549205966374548,0.688516429295785,1.27760090442411,1.85042824642501,2.57474742063875,3.90722976379251,4.41801234836578
